State,   TAVG,   TMIN,   TMAX,Date,Year,Month
Washington,59.7,45.5,73.9,2012-09-01,2012,9
Washington,47.4,37.8,57.0,2012-10-01,2012,10
Washington,39.0,33.3,44.7,2012-11-01,2012,11
Washington,32.5,27.9,37.2,2012-12-01,2012,12
Washington,29.1,23.6,34.6,2013-01-01,2013,1
Washington,35.5,28.4,42.5,2013-02-01,2013,2
Washington,40.2,30.8,49.5,2013-03-01,2013,3
Washington,44.7,34.7,54.8,2013-04-01,2013,4
Washington,53.5,41.9,65.0,2013-05-01,2013,5
Washington,58.7,47.6,69.8,2013-06-01,2013,6
Washington,67.2,52.9,81.4,2013-07-01,2013,7
Washington,66.2,53.7,78.6,2013-08-01,2013,8
Washington,59.7,49.4,69.9,2013-09-01,2013,9
Washington,46.1,35.6,56.6,2013-10-01,2013,10
Washington,36.7,29.8,43.6,2013-11-01,2013,11
Washington,28.2,21.8,34.7,2013-12-01,2013,12
Washington,34.1,28.3,39.9,2014-01-01,2014,1
Washington,29.8,23.4,36.3,2014-02-01,2014,2
Washington,40.1,31.2,49.0,2014-03-01,2014,3
Washington,45.8,35.4,56.3,2014-04-01,2014,4
Washington,54.3,42.4,66.2,2014-05-01,2014,5
Washington,58.3,46.9,69.8,2014-06-01,2014,6
Washington,68.6,54.8,82.4,2014-07-01,2014,7
Washington,67.3,54.6,80.0,2014-08-01,2014,8
Washington,59.8,47.7,72.0,2014-09-01,2014,9
Washington,51.9,43.0,60.7,2014-10-01,2014,10
Washington,36.3,28.9,43.7,2014-11-01,2014,11
Washington,34.2,28.7,39.6,2014-12-01,2014,12
Washington,35.1,29.6,40.6,2015-01-01,2015,1
Washington,40.7,33.1,48.3,2015-02-01,2015,2
Washington,44.8,34.6,55.0,2015-03-01,2015,3
Washington,45.7,34.2,57.2,2015-04-01,2015,4
Washington,56.0,44.5,67.6,2015-05-01,2015,5
Washington,65.5,51.8,79.2,2015-06-01,2015,6
Washington,68.6,55.0,82.2,2015-07-01,2015,7
Washington,66.6,53.2,80.1,2015-08-01,2015,8
Washington,56.2,44.5,67.9,2015-09-01,2015,9
Washington,52.4,42.6,62.2,2015-10-01,2015,10
Washington,36.0,28.9,43.1,2015-11-01,2015,11
Washington,32.1,27.2,37.0,2015-12-01,2015,12
Washington,33.0,28.1,37.9,2016-01-01,2016,1
Washington,39.1,31.8,46.5,2016-02-01,2016,2
Washington,41.8,33.2,50.4,2016-03-01,2016,3
Washington,51.6,39.8,63.3,2016-04-01,2016,4
Washington,55.1,43.8,66.4,2016-05-01,2016,5
Washington,59.9,47.6,72.2,2016-06-01,2016,6
Washington,63.6,51.8,75.5,2016-07-01,2016,7
Washington,65.9,52.0,79.7,2016-08-01,2016,8
Washington,56.4,44.8,68.1,2016-09-01,2016,9
Washington,47.4,40.4,54.4,2016-10-01,2016,10
Washington,43.0,36.9,49.2,2016-11-01,2016,11
Washington,26.1,20.2,32.1,2016-12-01,2016,12
Washington,24.8,18.7,31.0,2017-01-01,2017,1
Washington,31.0,24.4,37.7,2017-02-01,2017,2
Washington,39.2,32.2,46.2,2017-03-01,2017,3
Washington,44.1,35.1,53.2,2017-04-01,2017,4
Washington,53.6,41.9,65.4,2017-05-01,2017,5
Washington,59.4,47.4,71.5,2017-06-01,2017,6
Washington,67.0,52.4,81.6,2017-07-01,2017,7
Washington,68.5,54.0,83.1,2017-08-01,2017,8
Washington,59.7,47.6,71.8,2017-09-01,2017,9
Washington,46.2,35.8,56.5,2017-10-01,2017,10
Washington,37.8,32.0,43.5,2017-11-01,2017,11
Washington,30.0,24.7,35.3,2017-12-01,2017,12
West Virginia,24.0,15.5,32.4,1994-01-01,1994,1
West Virginia,33.9,23.3,44.4,1994-02-01,1994,2
West Virginia,40.5,30.0,51.0,1994-03-01,1994,3
West Virginia,54.7,40.5,69.0,1994-04-01,1994,4
West Virginia,55.4,42.8,68.1,1994-05-01,1994,5
West Virginia,70.7,58.4,83.0,1994-06-01,1994,6
West Virginia,72.7,62.3,83.1,1994-07-01,1994,7
West Virginia,68.9,58.6,79.3,1994-08-01,1994,8
West Virginia,62.1,50.6,73.5,1994-09-01,1994,9
West Virginia,52.2,38.3,66.2,1994-10-01,1994,10
West Virginia,47.8,35.1,60.5,1994-11-01,1994,11
West Virginia,38.6,28.8,48.4,1994-12-01,1994,12
West Virginia,32.4,24.6,40.2,1995-01-01,1995,1
West Virginia,30.0,20.0,40.0,1995-02-01,1995,2
West Virginia,44.3,32.0,56.6,1995-03-01,1995,3
West Virginia,51.0,37.5,64.4,1995-04-01,1995,4
West Virginia,59.2,47.5,70.9,1995-05-01,1995,5
West Virginia,68.7,57.8,79.6,1995-06-01,1995,6
West Virginia,73.1,61.6,84.7,1995-07-01,1995,7
West Virginia,74.9,63.7,86.0,1995-08-01,1995,8
West Virginia,62.6,50.7,74.4,1995-09-01,1995,9
West Virginia,55.0,41.8,68.2,1995-10-01,1995,10
West Virginia,38.2,29.0,47.4,1995-11-01,1995,11
West Virginia,29.5,21.2,37.9,1995-12-01,1995,12
West Virginia,29.5,20.4,38.6,1996-01-01,1996,1
West Virginia,31.9,22.5,41.4,1996-02-01,1996,2
West Virginia,36.2,25.3,47.2,1996-03-01,1996,3
West Virginia,50.6,37.9,63.3,1996-04-01,1996,4
West Virginia,60.6,49.1,72.1,1996-05-01,1996,5
West Virginia,69.4,57.7,81.0,1996-06-01,1996,6
West Virginia,69.3,58.4,80.1,1996-07-01,1996,7
West Virginia,70.0,59.6,80.5,1996-08-01,1996,8
West Virginia,63.2,53.6,72.9,1996-09-01,1996,9
West Virginia,53.5,42.0,64.9,1996-10-01,1996,10
West Virginia,37.2,28.4,46.0,1996-11-01,1996,11
West Virginia,37.5,27.9,47.0,1996-12-01,1996,12
West Virginia,30.7,21.0,40.5,1997-01-01,1997,1
West Virginia,38.4,28.9,47.8,1997-02-01,1997,2
West Virginia,44.6,33.5,55.8,1997-03-01,1997,3
West Virginia,46.7,34.4,59.1,1997-04-01,1997,4
West Virginia,54.8,41.5,68.1,1997-05-01,1997,5
West Virginia,66.8,55.4,78.1,1997-06-01,1997,6
West Virginia,71.8,60.2,83.3,1997-07-01,1997,7
West Virginia,68.4,57.5,79.4,1997-08-01,1997,8
West Virginia,62.5,50.8,74.1,1997-09-01,1997,9
West Virginia,52.6,40.1,65.1,1997-10-01,1997,10
West Virginia,39.7,31.7,47.8,1997-11-01,1997,11
West Virginia,34.8,27.1,42.5,1997-12-01,1997,12
West Virginia,37.6,30.0,45.3,1998-01-01,1998,1
West Virginia,39.0,31.6,46.5,1998-02-01,1998,2
West Virginia,42.6,33.0,52.1,1998-03-01,1998,3
West Virginia,52.4,39.4,65.4,1998-04-01,1998,4
West Virginia,63.4,52.2,74.7,1998-05-01,1998,5
West Virginia,68.0,58.0,78.0,1998-06-01,1998,6
West Virginia,71.6,60.6,82.6,1998-07-01,1998,7
West Virginia,71.6,59.7,83.3,1998-08-01,1998,8
West Virginia,67.7,54.3,81.1,1998-09-01,1998,9
West Virginia,54.4,42.0,66.9,1998-10-01,1998,10
West Virginia,44.0,32.2,55.8,1998-11-01,1998,11
West Virginia,38.4,28.2,48.6,1998-12-01,1998,12
West Virginia,34.5,24.7,44.3,1999-01-01,1999,1
West Virginia,36.3,26.0,46.6,1999-02-01,1999,2
West Virginia,36.8,25.6,48.0,1999-03-01,1999,3
West Virginia,54.3,41.1,67.5,1999-04-01,1999,4
West Virginia,60.8,45.9,75.6,1999-05-01,1999,5
West Virginia,69.3,56.6,81.9,1999-06-01,1999,6
West Virginia,75.3,63.0,87.6,1999-07-01,1999,7
West Virginia,70.4,57.9,82.9,1999-08-01,1999,8
West Virginia,63.3,49.8,76.9,1999-09-01,1999,9
West Virginia,52.3,39.3,65.3,1999-10-01,1999,10
West Virginia,47.6,35.1,60.0,1999-11-01,1999,11
West Virginia,35.4,25.2,45.6,1999-12-01,1999,12
West Virginia,29.5,19.0,40.0,2000-01-01,2000,1
West Virginia,39.0,28.6,49.4,2000-02-01,2000,2
West Virginia,46.1,33.3,58.9,2000-03-01,2000,3
West Virginia,51.0,39.0,63.1,2000-04-01,2000,4
West Virginia,62.9,49.6,76.3,2000-05-01,2000,5
West Virginia,69.8,58.7,80.9,2000-06-01,2000,6
West Virginia,69.0,58.6,79.4,2000-07-01,2000,7
West Virginia,69.5,59.8,79.2,2000-08-01,2000,8
West Virginia,63.3,52.6,73.9,2000-09-01,2000,9
West Virginia,55.2,41.8,68.6,2000-10-01,2000,10
West Virginia,40.4,30.3,50.5,2000-11-01,2000,11
West Virginia,25.6,16.6,34.6,2000-12-01,2000,12
West Virginia,29.4,20.3,38.6,2001-01-01,2001,1
West Virginia,38.0,27.7,48.4,2001-02-01,2001,2
West Virginia,37.3,27.8,46.8,2001-03-01,2001,3
West Virginia,54.6,41.1,68.1,2001-04-01,2001,4
West Virginia,61.0,48.5,73.5,2001-05-01,2001,5
West Virginia,67.8,55.9,79.7,2001-06-01,2001,6
West Virginia,69.4,58.4,80.5,2001-07-01,2001,7
West Virginia,72.5,62.2,82.8,2001-08-01,2001,8
West Virginia,62.2,50.4,74.0,2001-09-01,2001,9
West Virginia,52.3,38.5,66.0,2001-10-01,2001,10
West Virginia,47.9,33.2,62.6,2001-11-01,2001,11
West Virginia,39.9,30.1,49.8,2001-12-01,2001,12
West Virginia,35.0,25.3,44.7,2002-01-01,2002,1
West Virginia,36.7,24.7,48.7,2002-02-01,2002,2
West Virginia,42.8,30.9,54.6,2002-03-01,2002,3
West Virginia,54.1,41.7,66.6,2002-04-01,2002,4
West Virginia,57.9,44.6,71.1,2002-05-01,2002,5
West Virginia,70.0,58.1,81.9,2002-06-01,2002,6
West Virginia,73.6,63.2,84.0,2002-07-01,2002,7
West Virginia,72.8,60.9,84.6,2002-08-01,2002,8
West Virginia,67.5,54.5,80.5,2002-09-01,2002,9
West Virginia,54.5,46.0,63.0,2002-10-01,2002,10
West Virginia,41.2,32.9,49.5,2002-11-01,2002,11
West Virginia,32.7,24.6,40.7,2002-12-01,2002,12
West Virginia,25.5,17.7,33.3,2003-01-01,2003,1
West Virginia,30.5,23.6,37.4,2003-02-01,2003,2
West Virginia,45.0,32.9,57.1,2003-03-01,2003,3
West Virginia,53.4,41.0,65.9,2003-04-01,2003,4
West Virginia,59.8,50.1,69.4,2003-05-01,2003,5
West Virginia,65.1,54.4,75.7,2003-06-01,2003,6
West Virginia,71.2,60.8,81.5,2003-07-01,2003,7
West Virginia,72.4,62.7,82.2,2003-08-01,2003,8
West Virginia,63.6,53.7,73.4,2003-09-01,2003,9
West Virginia,51.9,40.1,63.7,2003-10-01,2003,10
West Virginia,47.8,36.4,59.3,2003-11-01,2003,11
West Virginia,32.8,24.5,41.1,2003-12-01,2003,12
West Virginia,27.5,18.5,36.4,2004-01-01,2004,1
West Virginia,32.8,22.6,43.1,2004-02-01,2004,2
West Virginia,44.8,33.5,56.2,2004-03-01,2004,3
West Virginia,52.0,40.6,63.3,2004-04-01,2004,4
West Virginia,65.9,53.6,78.2,2004-05-01,2004,5
West Virginia,67.6,57.1,78.0,2004-06-01,2004,6
West Virginia,71.1,61.1,81.0,2004-07-01,2004,7
West Virginia,68.8,58.2,79.4,2004-08-01,2004,8
West Virginia,65.6,54.8,76.4,2004-09-01,2004,9
West Virginia,55.2,44.7,65.6,2004-10-01,2004,10
West Virginia,46.9,37.6,56.3,2004-11-01,2004,11
West Virginia,34.4,24.8,44.1,2004-12-01,2004,12
West Virginia,34.5,25.8,43.3,2005-01-01,2005,1
West Virginia,36.0,26.5,45.6,2005-02-01,2005,2
West Virginia,37.6,28.3,46.9,2005-03-01,2005,3
West Virginia,53.1,39.8,66.4,2005-04-01,2005,4
West Virginia,56.3,43.1,69.5,2005-05-01,2005,5
West Virginia,70.3,58.5,82.0,2005-06-01,2005,6
West Virginia,74.1,63.9,84.2,2005-07-01,2005,7
West Virginia,73.8,63.5,84.0,2005-08-01,2005,8
West Virginia,67.3,54.4,80.1,2005-09-01,2005,9
West Virginia,55.1,45.0,65.2,2005-10-01,2005,10
West Virginia,45.0,32.4,57.5,2005-11-01,2005,11
West Virginia,30.0,21.9,38.1,2005-12-01,2005,12
West Virginia,39.4,29.3,49.5,2006-01-01,2006,1
West Virginia,33.0,23.8,42.2,2006-02-01,2006,2
West Virginia,41.2,30.6,51.8,2006-03-01,2006,3
West Virginia,55.7,41.8,69.7,2006-04-01,2006,4
West Virginia,57.7,44.9,70.5,2006-05-01,2006,5
West Virginia,66.6,55.1,78.1,2006-06-01,2006,6
West Virginia,72.3,61.6,83.0,2006-07-01,2006,7
West Virginia,73.1,61.6,84.5,2006-08-01,2006,8
West Virginia,61.6,52.5,70.7,2006-09-01,2006,9
West Virginia,51.0,40.4,61.6,2006-10-01,2006,10
West Virginia,45.4,34.9,55.8,2006-11-01,2006,11
West Virginia,39.4,27.9,50.9,2006-12-01,2006,12
West Virginia,35.5,27.0,44.0,2007-01-01,2007,1
West Virginia,24.2,14.6,33.9,2007-02-01,2007,2
West Virginia,46.5,34.0,58.9,2007-03-01,2007,3
West Virginia,49.6,38.4,60.8,2007-04-01,2007,4
West Virginia,62.9,48.7,77.1,2007-05-01,2007,5
West Virginia,69.2,56.5,81.9,2007-06-01,2007,6
West Virginia,69.7,58.0,81.4,2007-07-01,2007,7
West Virginia,75.0,63.3,86.7,2007-08-01,2007,8
West Virginia,67.2,53.5,80.9,2007-09-01,2007,9
West Virginia,59.4,47.1,71.8,2007-10-01,2007,10
West Virginia,42.9,32.3,53.6,2007-11-01,2007,11
West Virginia,37.4,28.7,46.1,2007-12-01,2007,12
West Virginia,30.8,21.2,40.4,2008-01-01,2008,1
West Virginia,34.6,25.2,43.9,2008-02-01,2008,2
West Virginia,42.1,30.8,53.3,2008-03-01,2008,3
West Virginia,54.4,42.1,66.7,2008-04-01,2008,4
West Virginia,57.1,44.6,69.6,2008-05-01,2008,5
West Virginia,69.7,57.6,81.8,2008-06-01,2008,6
West Virginia,70.6,58.9,82.3,2008-07-01,2008,7
West Virginia,68.7,57.3,80.1,2008-08-01,2008,8
West Virginia,66.5,54.6,78.4,2008-09-01,2008,9
West Virginia,51.8,39.2,64.4,2008-10-01,2008,10
West Virginia,40.0,29.6,50.3,2008-11-01,2008,11
West Virginia,35.2,25.2,45.2,2008-12-01,2008,12
West Virginia,27.2,18.4,36.0,2009-01-01,2009,1
West Virginia,34.0,22.9,45.0,2009-02-01,2009,2
West Virginia,44.0,32.9,55.0,2009-03-01,2009,3
West Virginia,52.2,39.4,65.1,2009-04-01,2009,4
West Virginia,61.2,49.7,72.8,2009-05-01,2009,5
West Virginia,68.4,57.4,79.3,2009-06-01,2009,6
West Virginia,67.8,57.4,78.1,2009-07-01,2009,7
West Virginia,71.3,61.3,81.2,2009-08-01,2009,8
West Virginia,64.3,54.2,74.4,2009-09-01,2009,9
West Virginia,51.3,41.1,61.5,2009-10-01,2009,10
West Virginia,46.9,35.8,58.0,2009-11-01,2009,11
West Virginia,32.3,24.1,40.6,2009-12-01,2009,12
West Virginia,27.7,21.1,34.4,2010-01-01,2010,1
West Virginia,27.2,20.5,33.8,2010-02-01,2010,2
West Virginia,43.4,32.8,54.0,2010-03-01,2010,3
West Virginia,55.6,40.1,71.0,2010-04-01,2010,4
West Virginia,63.4,51.0,75.8,2010-05-01,2010,5
West Virginia,71.9,60.9,82.9,2010-06-01,2010,6
West Virginia,73.8,62.1,85.4,2010-07-01,2010,7
West Virginia,73.3,62.6,84.1,2010-08-01,2010,8
West Virginia,65.6,51.8,79.3,2010-09-01,2010,9
West Virginia,54.2,41.6,66.8,2010-10-01,2010,10
West Virginia,43.2,31.2,55.2,2010-11-01,2010,11
West Virginia,25.3,19.5,31.2,2010-12-01,2010,12
West Virginia,27.1,19.2,35.0,2011-01-01,2011,1
West Virginia,36.8,26.1,47.4,2011-02-01,2011,2
West Virginia,42.6,32.3,52.9,2011-03-01,2011,3
West Virginia,55.0,43.0,67.0,2011-04-01,2011,4
West Virginia,62.0,50.7,73.3,2011-05-01,2011,5
West Virginia,69.5,57.8,81.1,2011-06-01,2011,6
West Virginia,74.9,63.6,86.2,2011-07-01,2011,7
West Virginia,71.6,60.4,82.8,2011-08-01,2011,8
West Virginia,65.1,55.6,74.5,2011-09-01,2011,9
West Virginia,52.2,42.1,62.3,2011-10-01,2011,10
West Virginia,46.7,34.9,58.6,2011-11-01,2011,11
West Virginia,38.5,28.9,48.1,2011-12-01,2011,12
West Virginia,34.9,25.1,44.6,2012-01-01,2012,1
West Virginia,37.7,27.8,47.7,2012-02-01,2012,2
West Virginia,52.6,39.5,65.6,2012-03-01,2012,3
West Virginia,51.7,38.9,64.4,2012-04-01,2012,4
West Virginia,65.8,53.8,77.8,2012-05-01,2012,5
West Virginia,67.5,54.4,80.7,2012-06-01,2012,6
West Virginia,75.3,64.2,86.5,2012-07-01,2012,7
West Virginia,70.8,59.0,82.5,2012-08-01,2012,8
West Virginia,63.9,52.1,75.7,2012-09-01,2012,9
West Virginia,52.9,41.8,63.9,2012-10-01,2012,10
West Virginia,39.5,28.0,51.0,2012-11-01,2012,11
West Virginia,39.2,30.6,47.8,2012-12-01,2012,12
West Virginia,33.9,25.1,42.6,2013-01-01,2013,1
West Virginia,32.3,23.2,41.3,2013-02-01,2013,2
West Virginia,36.4,28.3,44.5,2013-03-01,2013,3
West Virginia,52.9,39.6,66.2,2013-04-01,2013,4
West Virginia,60.5,48.1,73.0,2013-05-01,2013,5
West Virginia,69.2,58.6,79.6,2013-06-01,2013,6
West Virginia,72.4,62.4,82.4,2013-07-01,2013,7
West Virginia,69.2,59.4,79.0,2013-08-01,2013,8
West Virginia,63.9,52.7,75.2,2013-09-01,2013,9
West Virginia,54.7,44.5,64.9,2013-10-01,2013,10
West Virginia,39.9,29.4,50.4,2013-11-01,2013,11
West Virginia,36.0,27.2,44.7,2013-12-01,2013,12
West Virginia,23.5,12.2,34.9,2014-01-01,2014,1
West Virginia,30.9,21.3,40.5,2014-02-01,2014,2
West Virginia,37.1,25.0,49.1,2014-03-01,2014,3
West Virginia,53.1,39.2,67.0,2014-04-01,2014,4
West Virginia,61.7,48.6,74.8,2014-05-01,2014,5
West Virginia,70.0,58.8,81.2,2014-06-01,2014,6
West Virginia,69.6,58.7,80.4,2014-07-01,2014,7
West Virginia,69.1,58.8,79.5,2014-08-01,2014,8
West Virginia,64.8,53.9,75.6,2014-09-01,2014,9
West Virginia,53.9,43.9,64.0,2014-10-01,2014,10
West Virginia,37.8,27.8,47.9,2014-11-01,2014,11
West Virginia,37.9,30.4,45.4,2014-12-01,2014,12
West Virginia,28.8,20.3,37.3,2015-01-01,2015,1
West Virginia,22.9,12.2,33.6,2015-02-01,2015,2
West Virginia,40.0,28.6,51.4,2015-03-01,2015,3
West Virginia,53.1,40.5,65.7,2015-04-01,2015,4
West Virginia,64.7,51.1,78.3,2015-05-01,2015,5
West Virginia,70.5,60.2,80.7,2015-06-01,2015,6
West Virginia,72.1,62.2,82.0,2015-07-01,2015,7
West Virginia,69.9,58.5,81.4,2015-08-01,2015,8
West Virginia,67.1,56.1,78.0,2015-09-01,2015,9
West Virginia,54.0,42.8,65.2,2015-10-01,2015,10
West Virginia,48.3,37.0,59.7,2015-11-01,2015,11
West Virginia,46.3,36.7,55.9,2015-12-01,2015,12
West Virginia,27.6,17.4,37.8,2016-01-01,2016,1
West Virginia,34.9,25.8,44.0,2016-02-01,2016,2
West Virginia,48.5,36.4,60.7,2016-03-01,2016,3
West Virginia,53.0,39.1,66.8,2016-04-01,2016,4
West Virginia,59.5,48.7,70.4,2016-05-01,2016,5
West Virginia,69.5,57.5,81.4,2016-06-01,2016,6
West Virginia,73.7,63.3,84.1,2016-07-01,2016,7
West Virginia,75.1,64.8,85.3,2016-08-01,2016,8
West Virginia,69.4,56.4,82.3,2016-09-01,2016,9
West Virginia,57.3,45.5,69.1,2016-10-01,2016,10
West Virginia,45.6,33.5,57.7,2016-11-01,2016,11
West Virginia,35.6,27.2,44.1,2016-12-01,2016,12
West Virginia,37.5,30.2,44.9,2017-01-01,2017,1
West Virginia,42.2,30.9,53.4,2017-02-01,2017,2
West Virginia,42.3,31.3,53.3,2017-03-01,2017,3
West Virginia,57.5,45.1,69.8,2017-04-01,2017,4
West Virginia,61.0,49.9,72.1,2017-05-01,2017,5
West Virginia,67.8,55.7,79.8,2017-06-01,2017,6
West Virginia,72.4,61.8,83.1,2017-07-01,2017,7
West Virginia,69.3,58.4,80.3,2017-08-01,2017,8
West Virginia,64.7,53.6,75.8,2017-09-01,2017,9
West Virginia,57.6,45.0,70.0,2017-10-01,2017,10
West Virginia,43.3,32.8,53.8,2017-11-01,2017,11
West Virginia,33.0,23.8,42.2,2017-12-01,2017,12
Wisconsin,3.9,-6.2,14.0,1994-01-01,1994,1
Wisconsin,11.7,1.3,22.1,1994-02-01,1994,2
Wisconsin,31.6,21.6,41.6,1994-03-01,1994,3
Wisconsin,43.3,31.2,55.4,1994-04-01,1994,4
Wisconsin,55.4,41.8,69.0,1994-05-01,1994,5
Wisconsin,66.5,54.3,78.6,1994-06-01,1994,6
Wisconsin,67.0,56.6,77.3,1994-07-01,1994,7
Wisconsin,64.0,53.4,74.6,1994-08-01,1994,8
Wisconsin,61.1,51.1,71.2,1994-09-01,1994,9
Wisconsin,49.4,39.5,59.2,1994-10-01,1994,10
Wisconsin,36.5,28.0,45.0,1994-11-01,1994,11
Wisconsin,25.3,17.3,33.4,1994-12-01,1994,12
Wisconsin,16.8,9.2,24.4,1995-01-01,1995,1
Wisconsin,17.8,8.2,27.4,1995-02-01,1995,2
Wisconsin,32.3,22.3,42.3,1995-03-01,1995,3
Wisconsin,38.4,28.3,48.5,1995-04-01,1995,4
Wisconsin,53.8,42.0,65.7,1995-05-01,1995,5
Wisconsin,68.5,56.2,80.7,1995-06-01,1995,6
Wisconsin,70.0,58.9,81.0,1995-07-01,1995,7
Wisconsin,71.8,62.4,81.2,1995-08-01,1995,8
Wisconsin,56.4,44.6,68.1,1995-09-01,1995,9
Wisconsin,47.3,37.8,56.8,1995-10-01,1995,10
Wisconsin,24.4,16.7,32.1,1995-11-01,1995,11
Wisconsin,16.2,8.1,24.3,1995-12-01,1995,12
Wisconsin,10.1,-1.2,21.3,1996-01-01,1996,1
Wisconsin,15.8,5.7,25.8,1996-02-01,1996,2
Wisconsin,23.1,12.6,33.6,1996-03-01,1996,3
Wisconsin,38.8,27.5,50.1,1996-04-01,1996,4
Wisconsin,51.5,40.6,62.4,1996-05-01,1996,5
Wisconsin,64.4,54.1,74.8,1996-06-01,1996,6
Wisconsin,65.7,54.8,76.6,1996-07-01,1996,7
Wisconsin,67.1,55.4,78.9,1996-08-01,1996,8
Wisconsin,58.8,48.4,69.1,1996-09-01,1996,9
Wisconsin,46.7,35.5,57.9,1996-10-01,1996,10
Wisconsin,25.8,18.5,33.2,1996-11-01,1996,11
Wisconsin,17.9,10.9,24.9,1996-12-01,1996,12
Wisconsin,11.6,2.9,20.4,1997-01-01,1997,1
Wisconsin,20.7,11.4,30.0,1997-02-01,1997,2
Wisconsin,28.9,19.5,38.2,1997-03-01,1997,3
Wisconsin,41.1,29.2,53.0,1997-04-01,1997,4
Wisconsin,49.3,37.7,60.8,1997-05-01,1997,5
Wisconsin,66.0,53.8,78.3,1997-06-01,1997,6
Wisconsin,67.7,57.1,78.2,1997-07-01,1997,7
Wisconsin,63.6,53.4,73.9,1997-08-01,1997,8
Wisconsin,59.4,48.7,70.0,1997-09-01,1997,9
Wisconsin,47.5,36.9,58.1,1997-10-01,1997,10
Wisconsin,29.7,22.7,36.7,1997-11-01,1997,11
Wisconsin,26.2,19.8,32.6,1997-12-01,1997,12
Wisconsin,20.3,13.8,26.8,1998-01-01,1998,1
Wisconsin,31.6,24.5,38.6,1998-02-01,1998,2
Wisconsin,31.3,23.0,39.6,1998-03-01,1998,3
Wisconsin,47.0,35.0,59.0,1998-04-01,1998,4
Wisconsin,60.9,47.8,74.1,1998-05-01,1998,5
Wisconsin,63.5,52.9,74.1,1998-06-01,1998,6
Wisconsin,69.4,57.6,81.1,1998-07-01,1998,7
Wisconsin,68.9,57.9,80.0,1998-08-01,1998,8
Wisconsin,63.1,50.1,76.0,1998-09-01,1998,9
Wisconsin,49.0,38.9,59.2,1998-10-01,1998,10
Wisconsin,37.2,29.5,44.9,1998-11-01,1998,11
Wisconsin,25.4,15.8,35.1,1998-12-01,1998,12
Wisconsin,12.0,3.2,20.7,1999-01-01,1999,1
Wisconsin,26.6,17.9,35.4,1999-02-01,1999,2
Wisconsin,31.8,20.8,42.9,1999-03-01,1999,3
Wisconsin,46.6,35.3,57.8,1999-04-01,1999,4
Wisconsin,58.0,46.4,69.5,1999-05-01,1999,5
Wisconsin,65.4,54.2,76.6,1999-06-01,1999,6
Wisconsin,72.4,61.5,83.4,1999-07-01,1999,7
Wisconsin,65.9,55.3,76.4,1999-08-01,1999,8
Wisconsin,57.8,45.7,70.0,1999-09-01,1999,9
Wisconsin,45.7,33.9,57.5,1999-10-01,1999,10
Wisconsin,39.6,28.6,50.6,1999-11-01,1999,11
Wisconsin,22.7,14.3,31.0,1999-12-01,1999,12
Wisconsin,15.1,5.3,24.8,2000-01-01,2000,1
Wisconsin,25.3,15.1,35.5,2000-02-01,2000,2
Wisconsin,38.4,27.4,49.4,2000-03-01,2000,3
Wisconsin,42.9,31.1,54.7,2000-04-01,2000,4
Wisconsin,57.1,45.4,68.8,2000-05-01,2000,5
Wisconsin,62.8,52.1,73.5,2000-06-01,2000,6
Wisconsin,67.6,57.1,78.1,2000-07-01,2000,7
Wisconsin,67.6,56.9,78.2,2000-08-01,2000,8
Wisconsin,58.1,46.8,69.4,2000-09-01,2000,9
Wisconsin,50.5,39.2,61.8,2000-10-01,2000,10
Wisconsin,32.4,25.7,39.0,2000-11-01,2000,11
Wisconsin,8.6,-0.3,17.6,2000-12-01,2000,12
Wisconsin,19.1,10.0,28.2,2001-01-01,2001,1
Wisconsin,14.8,4.9,24.8,2001-02-01,2001,2
Wisconsin,28.0,18.2,37.7,2001-03-01,2001,3
Wisconsin,46.8,35.5,58.1,2001-04-01,2001,4
Wisconsin,57.0,45.6,68.3,2001-05-01,2001,5
Wisconsin,64.4,53.7,75.2,2001-06-01,2001,6
Wisconsin,70.0,57.8,82.1,2001-07-01,2001,7
Wisconsin,69.7,58.3,81.1,2001-08-01,2001,8
Wisconsin,57.3,46.6,68.0,2001-09-01,2001,9
Wisconsin,46.1,35.8,56.5,2001-10-01,2001,10
Wisconsin,43.2,33.8,52.7,2001-11-01,2001,11
Wisconsin,27.5,20.0,34.9,2001-12-01,2001,12
Wisconsin,24.0,15.9,32.2,2002-01-01,2002,1
Wisconsin,26.7,17.4,36.1,2002-02-01,2002,2
Wisconsin,24.8,14.9,34.7,2002-03-01,2002,3
Wisconsin,42.9,32.6,53.2,2002-04-01,2002,4
Wisconsin,50.8,39.1,62.4,2002-05-01,2002,5
Wisconsin,66.4,55.6,77.1,2002-06-01,2002,6
